Entrez_ID,SYMBOL
4437,MSH3
5924,RASGRF2
1160,CKMT2
100131067,CKMT2-AS1
84240,ZCCHC9
23635,SSBP2
83734,ATG10
6228,RPS23
92270,ATP6AP1L
153339,TMEM167A
7518,XRCC4
1462,VCAN
105379054,VCAN-AS1
1404,HAPLN1
10085,EDIL3
1350,COX7C
5921,RASA1
902,CCNH
153396,TMEM161B
100505894,TMEM161B-DT
4208,MEF2C
1070,CETN3
153364,MBLAC2
10622,POLR3G
116068,LYSMD3
84059,ADGRV1
100505994,LUCAT1
57561,ARRDC3
100129716,ARRDC3-AS1
83989,ARB2A
285600,KIAA0825
84250,SLF1
79772,MCTP1
9652,SKIC3
153642,ARSK
83890,SPATA9
22836,RHOBTB3
2745,GLRX
22936,ELL2
831,CAST
51752,ERAP1
64167,ERAP2
4012,LNPEP
167410,LIX1
55781,RIOK2
285704,RGMB
1105,CHD1
100289230,LOC100289230
345757,FAM174A
7903,ST8SIA4
5066,PAM
54826,GIN1
23262,PPIP5K2
90355,MACIR
83594,NUDT12
1946,EFNA5
64839,FBXL17
2241,FER
9867,PJA2
4124,MAN2A1
642987,TMEM232
91137,SLC25A46
134430,WDR36
134429,STARD4
100505678,STARD4-AS1
9315,NREP
64097,EPB41L4A
114915,EPB41L4A-AS1
54508,EPB41L4A-DT
324,APC
6728,SRP19
7905,REEP5
167227,DCP2
4163,MCC
64848,YTHDC2
3781,KCNN2
55521,TRIM36
5229,PGGT1B
153733,CCDC112
56929,FEM1C
51014,TMED7
1036,CDO1
9140,ATG12
1176,AP3S1
51397,COMMD10
57556,SEMA6A
285605,DTWD2
100422885,MIR1244-2
1657,DMXL1
25816,TNFAIP8
3295,HSD17B4
51334,PRR16
153443,SRFBP1
4015,LOX
9627,SNCAIP
6643,SNX2
28966,SNX24
5480,PPIC
93166,PRDM6
153241,CEP120
1456,CSNK1G3
57507,ZNF608
65983,GRAMD2B
501,ALDH7A1
51808,PHAX
4001,LMNB1
115123,MARCHF3
84466,MEGF10
133619,PRRC1
644873,SLC12A2-DT
6558,SLC12A2
2201,FBN2
28965,SLC27A6
51015,ISOC1
171019,ADAMTS19
337876,CHSY3
3094,HINT1
90624,LYRM7
56990,CDC42SE2
51735,RAPGEF6
96459,FNIP1
8974,P4HA2
8572,PDLIM4
6583,SLC22A4
553103,MIR3936HG
6584,SLC22A5
441108,IRF1-AS1
3659,IRF1
10111,RAD50
11127,KIF3A
23176,SEPTIN8
134549,SHROOM1
2661,GDF9
27089,UQCRQ
116842,LEAP2
27125,AFF4
54819,ZCCHC10
3308,HSPA4
56951,C5orf15
7416,VDAC1
6932,TCF7
6500,SKP1
5515,PPP2CA
51265,CDKL3
7320,UBE2B
91368,CDKN2AIPNL
23338,JADE2
51128,SAR1B
10802,SEC24A
819,CAMLG
9879,DDX46
134553,C5orf24
79770,TXNDC15
84105,PCBD2
100616209,NA
100996485,PITX1-AS1
9555,MACROH2A1
9547,CXCL14
7045,TGFBI
4090,SMAD5
6695,SPOCK1
26249,KLHL3
10949,HNRNPA0
4888,NPY6R
9499,MYOT
51306,FAM13B
8382,NME5
10902,BRD8
10112,KIF20A
8697,CDC23
2676,GFRA3
995,CDC25C
51307,FAM53C
51780,KDM3B
51308,REEP2
1958,EGR1
2107,ETF1
3313,HSPA9
1495,CTNNA1
64374,SIL1
724102,SNHG4
9782,MATR3
51247,PAIP2
389333,PROB1
202051,SPATA24
202052,DNAJC18
340061,STING1
7322,UBE2D2
51523,CXXC5
9542,NRG2
100505636,MALINC1
5813,PURA
492311,IGIP
84418,CYSTM1
5201,PFDN1
1839,HBEGF
404734,ANKHD1-EIF4EBP3
54882,ANKHD1
10011,SRA1
10307,APBB3
113829,SLC35A4
55374,TMCO6
4695,NDUFA2
3550,IK
54853,WDR55
373863,DND1
3035,HARS1
23438,HARS2
153527,ZMAT2
56146,PCDHA2
56145,PCDHA3
56144,PCDHA4
56143,PCDHA5
56142,PCDHA6
56141,PCDHA7
9752,PCDHA9
56139,PCDHA10
56138,PCDHA11
56137,PCDHA12
56135,PCDHAC1
56134,PCDHAC2
56133,PCDHB2
56132,PCDHB3
56131,PCDHB4
26167,PCDHB5
56130,PCDHB6
56129,PCDHB7
56128,PCDHB8
57717,PCDHB16
56127,PCDHB9
56126,PCDHB10
56125,PCDHB11
56124,PCDHB12
56123,PCDHB13
56122,PCDHB14
56121,PCDHB15
6879,TAF7
56103,PCDHGB2
8641,PCDHGB4
9708,PCDHGA8
56100,PCDHGB6
56106,PCDHGA10
56099,PCDHGB7
56105,PCDHGA11
5098,PCDHGC3
56098,PCDHGC4
1729,DIAPH1
8841,HDAC3
285613,RELL2
89848,FCHSD1
64411,ARAP3
5097,PCDH1
9812,DELE1
9604,RNF14
10007,GNPDA1
80762,NDFIP1
81848,SPRY4
2246,FGF1
23092,ARHGAP26
2908,NR3C1
81555,YIPF5
57528,KCTD16
153768,PRELID2
153769,SH3RF2
51520,LARS1
54439,RBM27
10915,TCERG1
5521,PPP2R2B
1809,DPYSL3
389336,C5orf46
81545,FBXO38
154,ADRB2
79628,SH3TC2
22885,ABLIM3
134265,AFAP1L1
134266,GRPEL2
78991,PCYOX1L
27190,IL17B
1452,CSNK1A1
389337,ARHGEF37
133522,PPARGC1B
5145,PDE6A
644762,MFFP2
1836,SLC26A2
81789,TIGD6
22993,HMGXB3
5159,PDGFRB
815,CAMK2A
340075,ARSI
6949,TCOF1
972,CD74
6208,RPS14
3340,NDST1
11346,SYNPO
91977,MYOZ3
55696,RBM22
51164,DCTN4
85027,SMIM3
91975,ZNF300
2878,GPX3
10318,TNIP1
309,ANXA6
26112,CCDC69
2760,GM2A
206358,SLC36A1
6678,SPARC
475,ATOX1
100652758,LOC100652758
10146,G3BP1
2890,GRIA1
10827,FAM114A2
4238,MFAP3
55568,GALNT10
386627,SAP30L-AS1
79685,SAP30L
9421,HAND1
23367,LARP1
10826,FAXDC2
9337,CNOT8
25929,GEMIN5
29093,MRPL22
6444,SGCD
153743,PPP1R2B
9443,MED7
26999,CYFIP2
348938,NIPAL4
8728,ADAM19
54974,THG1L
134353,LSM11
9685,CLINT1
153830,RNF145
134510,UBLCP1
147,ADRA1B
7265,TTC1
114825,PWWP2A
79616,CCNJL
63920,FAM200C
10569,SLU7
9232,PTTG1
2561,GABRB2
900,CCNG1
134492,NUDCD2
3161,HMMR
27430,MAT2B
57451,TENM2
23286,WWC1
5917,RARS1
345630,FBLL1
79646,PANK3
6586,SLIT3
54908,SPDL1
3779,KCNMB1
64901,RANBP17
4869,NPM1
8817,FGF18
23291,FBXW11
6793,STK10
92181,UBTD2
285590,SH3PXD2B
54492,NEURL1B
1843,DUSP1
57222,ERGIC1
51121,RPL26L1
100268168,RPL26L1-AS1
8992,ATP6V0E1
153222,CREBRF
662,BNIP1
1482,NKX2-5
8614,STC2
91272,BOD1
80315,CPEB4
4488,MSX2
1812,DRD1
94081,SFXN1
3274,HRH2
84321,THOC3
375484,SIMC1
57179,KIAA1191
285598,ARL10
51491,NOP16
192286,HIGD2A
1212,CLTB
23197,FAF2
22838,RNF44
54825,CDHR2
114787,GPRIN1
26262,TSPAN17
51720,UIMC1
23567,ZNF346
2264,FGFR4
64324,NSD1
53917,RAB24
27166,PRELID1
83463,MXD3
10960,LMAN2
10636,RGS14
2161,F12
2870,GRK6
80758,PRR7
1627,DBN1
9260,PDLIM7
79930,DOK3
51428,DDX41
54540,FAM193B
54732,TMED9
11285,B4GALT7
202181,SIMC1P1
728554,LOC728554
23138,N4BP3
64777,RMND5B
55651,NHP2
3182,HNRNPAB
85007,PHYKPL
91522,COL23A1
57396,CLK4
6940,ZNF354A
117608,ZNF354B
80108,ZFP2
345462,ZNF879
30832,ZNF354C
9509,ADAMTS2
80230,RUFY1
3187,HNRNPH1
821,CANX
9794,MAML1
11282,MGAT4B
8878,SQSTM1
51149,MRNIP
23061,TBC1D9B
55819,RNF130
5601,MAPK9
9945,GFPT2
57472,CNOT6
4245,MGAT1
100859930,HEIH
729678,LINC00847
643836,ZFP62
81786,TRIM7
90933,TRIM41
10399,RACK1
619571,SNORD96A
101928649,CTC-338M12.4
84851,TRIM52
100507602,TRIM52-AS1
100132062,LOC100132062
56940,DUSP22
55770,EXOC2
94234,FOXQ1
2296,FOXC1
2762,GMDS
100508120,GMDS-DT
340156,MYLK4
56897,WRNIP1
1992,SERPINB1
5272,SERPINB9
5269,SERPINB6
401232,LINC01011
4835,NQO2
401233,HTATSF1P2
101927759,LOC101927759
8737,RIPK1
670,BPHL
7280,TUBB2A
347733,TUBB2B
389362,PSMG4
63027,SLC22A23
221749,PXDC1
26240,FAM50B
8899,PRPF4B
10455,ECI2
9425,CDYL
10799,RPP40
57128,LYRM4
648791,PPP1R3G
10667,FARS2
6239,RREB1
6745,SSR1
83732,RIOK1
1832,DSP
154007,SNRNP48
654,BMP6
81567,TXNDC5
9521,EEF1E1
51000,SLC35B3
2651,GCNT2
55003,PAK1IP1
51522,TMEM14C
81853,TMEM14B
4117,MAK
54898,ELOVL2
221710,SMIM13
4739,NEDD9
100113407,TMEM170B
3096,HIVEP1
1906,EDN1
221692,PHACTR1
100130357,LOC100130357
51256,TBC1D7
54438,GFOD1
23408,SIRT5
51406,NOL7
10048,RANBP9
63933,MCUR1
221687,RNF182
9308,CD83
3720,JARID2
84062,DTNBP1
29116,MYLIP
2766,GMPR
6310,ATXN1
101928433,ATXN1-AS1
401236,STMND1
221662,RBM24
10486,CAP2
51439,FAM8A1
9972,NUP153
63971,KIF13A
378884,NHLRC1
7172,TPMT
221656,KDM1B
7913,DEK
255488,RNF144B
3400,ID4
154141,MBOAT1
1871,E2F3
54901,CDKAL1
6659,SOX4
57380,MRS2
2822,GPLD1
7915,ALDH5A1
9856,KIAA0319
51567,TDP2
55856,ACOT13
81688,C6orf62
51053,GMNN
9750,RIPOR2
8418,CMAHP
55604,CARMIL1
10475,TRIM38
3006,H1-2
3077,HFE
8347,H2BC4
8334,H2AC6
3017,H2BC5
8367,H4C5
8339,H2BC8
3012,H2AC8
8353,H3C6
8365,H4C8
11118,BTN3A2
10385,BTN2A2
11119,BTN3A1
54718,BTN2A3P
11120,BTN2A1
493812,HCG11
10473,HMGN4
29777,ABT1
79692,ZNF322
8970,H2BC11
8969,H2AC11
85236,H2BC12
7754,ZNF204P
346157,ZNF391
7738,ZNF184
8330,H2AC15
8341,H2BC15
7718,ZNF165
100129195,ZSCAN16-AS1
80345,ZSCAN16
7745,ZKSCAN8
651302,ZKSCAN8P1
7746,ZSCAN9
222699,TOB2P1
387032,ZKSCAN4
7741,ZSCAN26
84547,PGBD1
64288,ZSCAN31
80317,ZKSCAN3
9753,ZSCAN12
222696,ZSCAN23
114821,SCAND3
5987,TRIM27
2550,GABBR1
4340,MOG
346171,ZFP57
3134,HLA-F
3135,HLA-G
3136,HLA-H
3105,HLA-A
3137,HLA-J
100507399,NA
30834,POLR1H
6992,PPP1R11
7726,TRIM26
3139,HLA-L
414777,HCG18
56658,TRIM39
79897,RPP21
3133,HLA-E
2794,GNL1
80742,PRR3
23,ABCF1
5514,PPP1R10
28973,MRPS18B
79969,ATAT1
221545,C6orf136
8449,DHX16
170954,PPP1R18
11270,NRM
9656,MDC1
203068,TUBB
10211,FLOT1
8870,IER3
780,DDR1
2968,GTF2H4
57176,VARS2
54535,CCHCR1
6941,TCF19
3107,HLA-C
3106,HLA-B
100507436,MICA
4277,MICB
692199,SNORD84
534,ATP6V1G2
4795,NFKBIL1
7916,PRRC2A
7917,BAG6
55937,APOM
57827,C6orf47
7918,GPANK1
1460,CSNK2B
58496,LY6G5B
7920,ABHD16A
23564,DDAH2
1192,CLIC1
80737,VWA7
7407,VARS1
57819,LSM2
3305,HSPA1L
3303,HSPA1A
3304,HSPA1B
50854,SNHG32
26797,SNORD52
4758,NEU1
10919,EHMT2
221527,ZBTB12
7936,NELFE
6499,SKIC2
1797,DXO
8859,STK19
720,C4A
1590,CYP21A1P
7146,TNXA
721,C4B
7148,TNXB
1388,ATF6B
63943,FKBPL
9374,PPT2
10554,AGPAT1
6048,RNF5
177,AGER
5089,PBX2
63940,GPSM3
4855,NOTCH4
6891,TAP2
5696,PSMB8
6890,TAP1
100294145,LOC100294145
6046,BRD2
3115,HLA-DPB1
1302,COL11A2
6257,RXRB
7922,SLC39A7
7923,HSD17B8
6015,RING1
6293,VPS52
6222,RPS18
8705,B3GALT4
9277,WDR46
10471,PFDN6
5863,RGL2
6892,TAPBP
9278,ZBTB22
1616,DAXX
3833,KIFC1
5252,PHF1
51596,CUTA
8831,SYNGAP1
221504,ZBTB9
578,BAK1
3710,ITPR3
84300,UQCC2
117283,IP6K3
221496,LEMD2
3159,HMGA1
221491,SMIM29
11165,NUDT3
6204,RPS10
29993,PACSIN1
64771,ILRUN
6631,SNRPC
54887,BLTP3A
6882,TAF11
23294,ANKS1A
222663,SCUBE3
7629,ZNF76
5467,PPARD
2178,FANCE
4736,RPL10A
7005,TEAD3
2289,FKBP5
6732,SRPK1
1432,MAPK14
5603,MAPK13
27154,BRPF3
222658,KCTD20
11329,STK38
6428,SRSF3
101154753,PANDAR
1026,CDKN1A
105375039,NA
57699,CPNE5
51645,PPIL1
221477,C6orf89
221476,PI16
23787,MTCH1
5292,PIM1
221468,TMEM217
55633,TBC1D22B
9025,RNF8
23070,CMTR1
154467,CCDC167
266727,MDGA1
60685,ZFAND3
114781,BTBD9
2739,GLO1
2740,GLP1R
55776,SAYSD1
23500,DAAM2
4337,MOCS1
101929555,LOC101929555
222643,UNC5CL
10930,APOBEC2
221443,OARD1
4800,NFYA
221442,ADCY10P1
116113,FOXP4
4188,MDFI
7942,TFEB
10817,FRS3
29964,PRICKLE4
100188893,TOMM6
25862,USP49
9477,MED20
705,BYSL
896,CCND3
129685,TAF8
647024,C6orf132
2979,GUCA1B
55173,MRPS10
55809,TRERF1
23304,UBR2
5961,PRPH2
6903,TBCC
23506,BICRAL
401261,LOC401261
285855,RPL7L1
441150,C6orf226
10695,CNPY3
27232,GNMT
5190,PEX6
4201,MEA1
5528,PPP2R5D
116138,KLHDC3
88745,RRP36
9820,CUL7
51069,MRPL2
89953,KLC4
5754,PTK7
6722,SRF
23113,CUL9
10591,DNPH1
24149,ZNF318
89845,ABCC10
65989,DLK2
93643,TJAP1
221424,LRRC73
25844,YIPF3
9533,POLR1C
57510,XPO5
5429,POLH
54676,GTPBP2
9587,MAD2L1BP
55168,MRPS18A
7422,VEGFA
101929705,SCIRT
64928,MRPL14
55362,TMEM63B
2030,SLC29A1
3326,HSP90AB1
347734,SLC35B2
4794,NFKBIE
202500,TCTE1
57505,AARS2
988,CDC5L
8464,SUPT3H
53405,CLIC5
22875,ENPP4
59084,ENPP5
10231,RCAN2
51302,CYP39A1
9481,SLC25A27
221395,ADGRF5
27242,TNFRSF21
23607,CD2AP
221391,OPN5
442213,PTCHD4
4594,MMUT
55166,CENPQ
135398,C6orf141
4172,MCM3
85315,PAQR8
114327,EFHC1
9697,TRAM2
401264,TRAM2-AS1
730101,LOC730101
28978,TMEM14A
2941,GSTA4
125050,RN7SK
22858,CILK1
26268,FBXO9
60481,ELOVL5
2729,GCLC
401265,KLHL31
55227,LRRC1
90523,MLIP
222584,FAM83B
54511,HMGCLL1
653,BMP5
81578,COL21A1
667,DST
221336,BEND6
57691,KIAA1586
26036,ZNF451
9532,BAG2
51715,RAB23
5558,PRIM2
375513,GUSBP4
100463487,MTRNR2L9
51557,LGSN
7803,PTP4A1
23469,PHF3
441155,ZC3H11C
55788,LMBRD1
1310,COL19A1
1297,COL9A1
57579,FAM135A
135154,SDHAF4
60682,SMAP1
79627,OGFRL1
79940,LINC00472
22999,RIMS1
56479,KCNQ5
80759,KHDC1
25821,MTO1
1915,EEF1A1
26503,SLC17A5
135228,CD109
1303,COL12A1
1347,COX7A2
55754,TMEM30A
27145,FILIP1
26054,SENP6
4646,MYO6
3351,HTR1B
134728,IRAK1BP1
55023,PHIP
9324,HMGN3
100288198,HMGN3-AS1
167691,LCA5
83699,SH3BGRL2
6785,ELOVL4
7272,TTK
594,BCKDHB
55603,TENT5A
25998,IBTK
7162,TPBG
90025,UBE3D
23033,DOP1A
5238,PGM3
112611,RWDD2A
4199,ME1
167681,PRSS35
9892,SNAP91
51167,CYB5R4
112609,MRAP2
22832,CEP162
9096,TBX18
4907,NT5E
57231,SNX14
10492,SYNCRIP
387066,SNHG5
23036,ZNF292
57150,SMIM8
206412,C6orf163
63914,LINC01590
10559,SLC35A1
57038,RARS2
23595,ORC3
55122,AKIRIN2
8732,RNGTT
10957,PNRC1
135295,SRSF12
135293,PM20D2
2570,GABRR2
51465,UBE2J1
58528,RRAGD
22881,ANKRD6
57226,LYRM2
23195,MDN1
9994,CASP8AP2
60468,BACH2
6885,MAP3K7
2045,EPHA7
79694,MANEA
23376,UFL1
81491,GPR63
29078,NDUFAF4
253714,MMS22L
26235,FBXL4
84553,FAXC
51805,COQ3
25957,PNISR
101927365,PNISR-AS1
85015,USP45
100130890,TSTD3
892,CCNC
10973,ASCC3
2898,GRIK2
57531,HACE1
389421,LIN28B
11149,BVES
154442,BVES-AS1
64208,POPDC3
5550,PREP
9474,ATG5
84816,RTN4IP1
55278,QRSL1
100133941,CD24
51250,MTRES1
57673,BEND3
57107,PDSS2
55084,SOBP
11231,SEC63
28962,OSTM1
8724,SNX3
246269,AFG1L
2309,FOXO3
84071,ARMC2
27244,SESN1
285753,CEP57L1
8763,CD164
285755,PPIL6
6610,SMPD2
64780,MICAL1
9841,ZBTB24
221264,AK9
9896,FIG4
8936,WASF1
51362,CDC40
23097,CDK19
262,AMD1
112495,GTF3C6
84154,RPF2
442245,GSTM2P1
117247,SLC16A10
91749,MFSD4B
5980,REV3L
643749,TRAF3IP2-AS1
10758,TRAF3IP2
2534,FYN
51175,TUBE1
619208,FAM229B
3910,LAMA4
4082,MARCKS
3066,HDAC2
101927768,HDAC2-AS2
222537,HS3ST5
221294,NT5DC1
23270,TSPYL4
7259,TSPYL1
29940,DSE
254228,CALHM5
51389,RWDD1
345895,RSPH4A
221302,ZUP1
3841,KPNA5
285761,DCBLD1
57120,GOPC
116150,NUS1
222553,SLC35F1
387119,CEP85L
5350,PLN
254394,MCM9
25842,ASF1A
79632,FAM184A
4121,MAN1A1
221322,TBC1D32
2697,GJA1
3298,HSF2
57515,SERINC1
5570,PKIB
10924,SMPDL3A
10345,TRDN
101927990,TRDN-AS1
7955,RNF217-AS1
154214,RNF217
7164,TPD52L1
51020,HDDC2
23493,HEY2
135112,NCOA7
135114,HINT3
60487,TRMT11
387103,CENPW
84870,RSPO3
81847,RNF146
55862,ECHDC1
5796,PTPRK
3908,LAMA2
93663,ARHGAP18
84456,L3MBTL3
114801,TMEM200A
2037,EPB41L2
9465,AKAP7
9439,MED23
5167,ENPP1
1490,CCN2
26002,MOXD1
8417,STX7
116843,SLC18B1
6206,RPS12
2070,EYA4
9519,TBPL1
154091,SLC2A12
6446,SGK1
10767,HBS1L
54806,AHI1
113115,MTFR2
9774,BCLAF1
9053,MAP7
4217,MAP3K5
5191,PEX7
340146,SLC35D3
53832,IL20RA
3459,IFNGR1
7128,TNFAIP3
64065,PERP
57221,ARFGEF3
23593,HEBP2
57224,NHSL1
441172,NHSL1-AS1
25901,CCDC28A
345930,ECT2L
85021,REPS1
58527,ABRACL
51696,HECA
167838,TXLNB
10370,CITED2
51534,VTA1
57211,ADGRG6
153910,LOC153910
3097,HIVEP2
51390,AIG1
134637,ADAT2
8504,PEX3
2519,FUCA2
9749,PHACTR2
84946,LTV1
5325,PLAGL1
83443,SF3B5
8676,STX11
7402,UTRN
7957,EPM2A
84085,FBXO30
257218,SHPRH
10981,RAB32
729176,KATNBL1P6
134957,STXBP5
389432,SAMD5
23328,SASH1
10090,UST
23118,TAB2
85313,PPIL4
116254,GINM1
645958,RPS18P9
11104,KATNA1
9113,LATS1
348995,NUP43
5110,PCMT1
84918,LRP11
80328,ULBP2
80329,ULBP1
79465,ULBP3
81706,PPP1R14C
57480,PLEKHG1
25902,MTHFD1L
9590,AKAP12
57621,ZBTB2
55005,RMND1
79624,ARMT1
23345,SYNE1
26271,FBXO5
54516,MTRF1L
26034,IPCEF1
154043,CNKSR3
22828,SCAF8
26230,TIAM2
51106,TFB1M
57492,ARID1B
729515,TMEM242
79683,ZDHHC14
51429,SNX9
8871,SYNJ2
84947,SERAC1
404672,GTF2H5
56995,TULP4
57583,TMEM181
6993,DYNLT1
94120,SYTL3
7430,EZR
83861,RSPH3
6648,SOD2
9589,WTAP
39,ACAT2
6950,TCP1
29074,MRPL18
3482,IGF2R
729603,CHP1P2
6581,SLC22A3
4216,MAP3K4
56895,AGPAT4
79992,AGPAT4-IT1
5071,PRKN
135138,PACRG
9444,QKI
10846,PDE10A
113402,SFT2D1
100289495,LOC100289495
51660,MPC1
6196,RPS6KA2
8635,RNASET2
11116,CEP43
4301,AFDN
7058,THBS2
253769,WDR27
387263,C6orf120
55274,PHF10
6991,DYNLT2
55780,ERMARD
28514,DLL1
84498,FAM120B
5689,PSMB1
6908,TBP
5134,PDCD2
56975,FAM20C
5154,PDGFA
441307,PDGFA-DT
5575,PRKAR1B
54919,DNAAF5
23353,SUN1
102723743,NA
51608,GET4
11033,ADAP1
90639,COX19
84310,C7orf50
115330,GPR146
2852,GPER1
90637,ZFAND2A
101927021,ZFAND2A-DT
79778,MICALL2
26173,INTS1
7975,MAFK
100128653,LOC100128653
202915,TMEM184A
84262,PSMG3
114796,PSMG3-AS1
392617,ELFN1
8379,MAD1L1
29960,MRM2
4521,NUDT1
29886,SNX8
8662,EIF3B
55501,CHST12
101927181,NA
3955,LFNG
221927,BRAT1
23288,IQCE
80727,TTYH3
2768,GNA12
84433,CARD11
221935,SDK1
221937,FOXK1
9907,AP5Z1
55698,RADIL
441191,RNF216P1
57786,RBAK
26100,WIPI2
222962,SLC29A4
84629,TNRC18
80028,FBXL18
60,ACTB
6624,FSCN1
54476,RNF216
51622,CCZ1
5395,PMS2
7965,AIMP2
27102,EIF2AK1
84132,USP42
9265,CYTH3
84792,FAM220A
5879,RAC1
221955,DAGLB
11014,KDELR2
55146,ZDHHC4
79034,INTS15
54753,ZNF853
100131017,ZNF316
7559,ZNF12
441194,PMS2CL
221960,CCZ1B
56913,C1GALT1
101927391,MIOS-DT
54468,MIOS
6119,RPA3
729852,UMAD1
113263,GLCCI1
3382,ICA1
100505938,ICA1-AS1
4697,NDUFA4
9678,PHF14
221981,THSD7A
54664,TMEM106B
221806,VWDE
10124,ARL4A
2115,ETV1
1607,DGKB
729920,CRPPA
57037,ANKMY2
28969,BZW2
27075,TSPAN13
196,AHR
23161,SNX13
9734,HDAC9
7291,TWIST1
221830,POLR1F
3696,ITGB8
222901,RPL23P8
6671,SP4
8701,DNAH11
55536,CDCA7L
54543,TOMM7
84668,HYCC1
55975,KLHL7
11097,NUP42
10457,GPNMB
115416,MALSU1
10643,IGF2BP3
256355,RPS2P32
29896,TRA2A
1197,CLK2P1
90693,CCDC126
340277,FAM221A
4852,NPY
51678,PALS2
1687,GSDME
26031,OSBPL3
54205,CYCS
136895,SPMIP4
9603,NFE2L3
3181,HNRNPA2B1
11335,CBX3
29887,SNX10
8935,SKAP2
11112,HIBADH
8887,TAX1BP1
221895,JAZF1
9586,CREB5
9865,TRIL
54504,CPVL
1124,CHN2
222171,PRR15
646762,LOC646762
644150,WIPF3
9805,SCRN1
55033,FKBP14
84725,PLEKHA8
222166,MTURN
223082,ZNRF2
222161,DKFZP586I1420
10392,NOD1
79017,GGCT
401320,GARS1-DT
2617,GARS1
358,AQP1
5137,PDE1C
23658,LSM5
23080,AVL9
100129460,DPY19L1P1
441208,ZNRF2P1
401321,LINC00997
102724668,DPY19L1P2
25948,KBTBD2
441212,RP9P
11328,FKBP9
51251,NT5C3A
6100,RP9
27241,BBS9
168667,BMPER
23333,DPY19L1
554236,DPY19L2P1
57057,TBX20
64224,HERPUD2
101930085,HERPUD2-AS1
100506725,LINC03013
989,SEPTIN7
80820,EEPD1
23366,MATCAP2
54443,ANLN
9844,ELMO1
6424,SFRP4
54749,EPDR1
83930,STARD3NL
273,AMPH
27072,VPS41
57002,YAE1
5898,RALA
349114,LINC00265
8621,CDK13
136647,MPLKIP
79783,SUGCT
3624,INHBA
285954,INHBA-AS1
2737,GLI3
79020,C7orf25
5683,PSMA2
64983,MRPL32
9263,STK17A
55744,COA1
644,BLVRA
64951,MRPS24
55665,URGCP
51619,UBE2D4
84820,POLR2J4
285955,SPDYE1
401331,RASA4CP
255031,LINC00957
28988,DBNL
5224,PGAM2
27434,POLM
165,AEBP1
5425,POLD2
58498,MYL7
2645,GCK
10652,YKT6
816,CAMK2B
23386,NUDCD3
54606,DDX56
222068,TMED4
4967,OGDH
83637,ZMIZ2
5478,PPIA
94239,H2AZ2
5814,PURB
285958,SNHG15
83605,CCM2
23148,NACAD
9238,TBRG4
107,ADCY1
641977,SEPTIN7P2
3486,IGFBP3
64759,TNS3
168507,PKD1L1
3364,HUS1
7378,UPP1
168448,CDC14C
375567,VWC2
63979,FIGNL1
2887,GRB10
23242,COBL
23480,SEC61G
1956,EGFR
55915,LANCL2
81552,VOPP1
360132,FKBP9P1
349075,ZNF713
51373,MRPS17
2631,NIPSNAP2
5723,PSPH
908,CCT6A
25870,SUMF2
51142,CHCHD2
728927,ZNF736
649395,YWHAEP1
340252,ZNF680
51427,ZNF107
7697,ZNF138
10793,ZNF273
51351,ZNF117
2086,ERV3-1
643180,CCT6P3
168374,ZNF92
441242,LINC03006
644619,INTS4P2
643253,CCT6P1
154807,VKORC1L1
2990,GUSB
435,ASL
27297,CRCP
8460,TPST1
285908,LINC00174
100289098,LINC03011
493754,RABGEF1P1
154881,KCTD7
100996437,LOC100996437
27342,RABGEF1
644794,LINC02604
55069,TMEM248
51119,SBDS
55253,TYW1
5382,PMS2P4
64940,STAG3L4
26053,AUTS2
64409,GALNT17
441250,TYW1B
155370,SBDSP1
9883,POM121
260294,NSUN5P2
378108,TRIM74
100101148,FKBP6P1
442578,STAG3L3
100093631,GTF2IP4
55695,NSUN5
8326,FZD9
9031,BAZ1B
9275,BCL7B
26608,TBL2
155382,VPS37D
84277,DNAJC30
114049,BUD23
6804,STX1A
83451,ABHD11
1365,CLDN3
1364,CLDN4
3984,LIMK1
7458,EIF4H
7462,LAT2
5982,RFC2
7461,CLIP2
9569,GTF2IRD1
2969,GTF2I
84163,GTF2IRD2
442582,STAG3L2
5383,PMS2P5
729438,CASTOR2
81554,RCC1L
389524,GTF2IRD2B
2970,GTF2IP1
5380,PMS2P2
54441,STAG3L1
541473,FKBP6P2
375593,TRIM73
155400,NSUN5P1
100101267,POM121C
442590,SPDYE5
5387,PMS2P3
3092,HIP1
57414,RHBDD2
5447,POR
83862,TMEM120A
51657,STYXL1
4191,MDH2
222183,SRRM3
3315,HSPB1
7532,YWHAG
136853,SSC4D
7784,ZP3
113878,DTX2
105375355,UPK3B
100133091,LINC03009
22932,POMZP3
441263,DTX2P1-UPK3BP1-PMS2P11
57639,CCDC146
10875,FGL2
54103,GSAP
5782,PTPN12
100505854,APTR
222194,RSBN1L
85025,TMEM60
57157,PHTF2
9863,MAGI2
100505881,MAGI2-AS3
2770,GNAI1
948,CD36
10512,SEMA3C
781,CACNA2D1
27445,PCLO
9723,SEMA3E
10371,SEMA3A
223117,SEMA3D
222223,ELAPOR2
9988,DMTF1
79161,TMEM243
11257,TP53TG1
54677,CROT
5244,ABCB4
5243,ABCB1
55972,SLC25A40
10926,DBF4
53616,ADAM22
6717,SRI
442523,DPY19L2P4
261729,STEAP2
79846,CFAP69
85865,GTPBP10
9069,CLDN12
5218,CDK14
8321,FZD1
7978,MTERF1
10142,AKAP9
1595,CYP51A1
889,KRIT1
